month,currency,usd_per_currency,source
2007-03,KRW,0.0010600000,frankfurter.dev
2007-03,MYR,0.2864200000,frankfurter.dev
2007-03,THB,0.0296500000,frankfurter.dev
2007-03,TWD,0.0303200000,frankfurter.dev
2007-04,AED,0.2722900000,frankfurter.dev
2007-04,AUD,0.8255300000,frankfurter.dev
2007-04,CAD,0.8803600000,frankfurter.dev
2007-04,CNY,0.1294500000,frankfurter.dev
2007-04,CZK,0.0482500000,frankfurter.dev
2007-04,EUR,1.3502000000,frankfurter.dev
2007-04,GBP,1.9882000000,frankfurter.dev
2007-04,HKD,0.1276900000,frankfurter.dev
2007-04,IDR,0.0001100000,frankfurter.dev
2007-04,JPY,0.0084100000,frankfurter.dev
2007-04,KRW,0.0010700000,frankfurter.dev
2007-04,MYR,0.2908200000,frankfurter.dev
2007-04,THB,0.0297700000,frankfurter.dev
2007-04,TWD,0.0302200000,frankfurter.dev
2007-05,AED,0.2722900000,frankfurter.dev
2007-05,AUD,0.8240200000,frankfurter.dev
2007-05,CAD,0.9123700000,frankfurter.dev
2007-05,CNY,0.1302400000,frankfurter.dev
2007-05,CZK,0.0478500000,frankfurter.dev
2007-05,EUR,1.3510000000,frankfurter.dev
2007-05,GBP,1.9837000000,frankfurter.dev
2007-05,HKD,0.1276600000,frankfurter.dev
2007-05,IDR,0.0001100000,frankfurter.dev
2007-05,JPY,0.0082700000,frankfurter.dev
2007-05,KRW,0.0010800000,frankfurter.dev
2007-05,MYR,0.2938600000,frankfurter.dev
2007-05,THB,0.0297000000,frankfurter.dev
2007-05,TWD,0.0301200000,frankfurter.dev
2007-06,AED,0.2722900000,frankfurter.dev
2007-06,AUD,0.8406400000,frankfurter.dev
2007-06,CAD,0.9385100000,frankfurter.dev
2007-06,CNY,0.1309900000,frankfurter.dev
2007-06,CZK,0.0470000000,frankfurter.dev
2007-06,EUR,1.3410000000,frankfurter.dev
2007-06,GBP,1.9855000000,frankfurter.dev
2007-06,HKD,0.1277300000,frankfurter.dev
2007-06,IDR,0.0001100000,frankfurter.dev
2007-06,JPY,0.0081500000,frankfurter.dev
2007-06,KRW,0.0010800000,frankfurter.dev
2007-06,MYR,0.2903300000,frankfurter.dev
2007-06,THB,0.0306600000,frankfurter.dev
2007-06,TWD,0.0303500000,frankfurter.dev
2007-07,AED,0.2722900000,frankfurter.dev
2007-07,AUD,0.8659700000,frankfurter.dev
2007-07,CAD,0.9515900000,frankfurter.dev
2007-07,CNY,0.1319400000,frankfurter.dev
2007-07,CZK,0.0484100000,frankfurter.dev
2007-07,EUR,1.3707000000,frankfurter.dev
2007-07,GBP,2.0333000000,frankfurter.dev
2007-07,HKD,0.1276500000,frankfurter.dev
2007-07,IDR,0.0001100000,frankfurter.dev
2007-07,JPY,0.0082100000,frankfurter.dev
2007-07,KRW,0.0010900000,frankfurter.dev
2007-07,MYR,0.2906600000,frankfurter.dev
2007-07,THB,0.0324900000,frankfurter.dev
2007-07,TWD,0.0305100000,frankfurter.dev
2007-08,AED,0.2722900000,frankfurter.dev
2007-08,AUD,0.8282100000,frankfurter.dev
2007-08,CAD,0.9441100000,frankfurter.dev
2007-08,CNY,0.1320100000,frankfurter.dev
2007-08,CZK,0.0489200000,frankfurter.dev
2007-08,EUR,1.3615000000,frankfurter.dev
2007-08,GBP,2.0102000000,frankfurter.dev
2007-08,HKD,0.1277200000,frankfurter.dev
2007-08,IDR,0.0001100000,frankfurter.dev
2007-08,JPY,0.0085500000,frankfurter.dev
2007-08,KRW,0.0010700000,frankfurter.dev
2007-08,MYR,0.2871300000,frankfurter.dev
2007-08,THB,0.0304700000,frankfurter.dev
2007-08,TWD,0.0303900000,frankfurter.dev
2007-09,AED,0.2722900000,frankfurter.dev
2007-09,AUD,0.8419800000,frankfurter.dev
2007-09,CAD,0.9721200000,frankfurter.dev
2007-09,CNY,0.1329000000,frankfurter.dev
2007-09,CZK,0.0503800000,frankfurter.dev
2007-09,EUR,1.3878000000,frankfurter.dev
2007-09,GBP,2.0174000000,frankfurter.dev
2007-09,HKD,0.1282200000,frankfurter.dev
2007-09,IDR,0.0001100000,frankfurter.dev
2007-09,JPY,0.0086800000,frankfurter.dev
2007-09,KRW,0.0010700000,frankfurter.dev
2007-09,MYR,0.2878800000,frankfurter.dev
2007-09,THB,0.0311700000,frankfurter.dev
2007-09,TWD,0.0303400000,frankfurter.dev
2007-10,AED,0.2722900000,frankfurter.dev
2007-10,AUD,0.8967000000,frankfurter.dev
2007-10,CAD,1.0233000000,frankfurter.dev
2007-10,CNY,0.1332900000,frankfurter.dev
2007-10,CZK,0.0520800000,frankfurter.dev
2007-10,EUR,1.4215000000,frankfurter.dev
2007-10,GBP,2.0428000000,frankfurter.dev
2007-10,HKD,0.1286500000,frankfurter.dev
2007-10,IDR,0.0001100000,frankfurter.dev
2007-10,JPY,0.0086200000,frankfurter.dev
2007-10,KRW,0.0010900000,frankfurter.dev
2007-10,MYR,0.2961000000,frankfurter.dev
2007-10,THB,0.0314900000,frankfurter.dev
2007-10,TWD,0.0307000000,frankfurter.dev
2007-11,AED,0.2722900000,frankfurter.dev
2007-11,AUD,0.8969700000,frankfurter.dev
2007-11,CAD,1.0376000000,frankfurter.dev
2007-11,CNY,0.1347400000,frankfurter.dev
2007-11,CZK,0.0549500000,frankfurter.dev
2007-11,EUR,1.4671000000,frankfurter.dev
2007-11,GBP,2.0717000000,frankfurter.dev
2007-11,HKD,0.1283300000,frankfurter.dev
2007-11,IDR,0.0001100000,frankfurter.dev
2007-11,JPY,0.0090000000,frankfurter.dev
2007-11,KRW,0.0010900000,frankfurter.dev
2007-11,MYR,0.2980500000,frankfurter.dev
2007-11,THB,0.0318000000,frankfurter.dev
2007-11,TWD,0.0309400000,frankfurter.dev
2007-12,AED,0.2722900000,frankfurter.dev
2007-12,AUD,0.8715800000,frankfurter.dev
2007-12,CAD,0.9968000000,frankfurter.dev
2007-12,CNY,0.1356500000,frankfurter.dev
2007-12,CZK,0.0553900000,frankfurter.dev
2007-12,EUR,1.4563000000,frankfurter.dev
2007-12,GBP,2.0225000000,frankfurter.dev
2007-12,HKD,0.1279900000,frankfurter.dev
2007-12,IDR,0.0001100000,frankfurter.dev
2007-12,JPY,0.0089000000,frankfurter.dev
2007-12,KRW,0.0010700000,frankfurter.dev
2007-12,MYR,0.2998600000,frankfurter.dev
2007-12,THB,0.0329600000,frankfurter.dev
2007-12,TWD,0.0309300000,frankfurter.dev
2008-01,AED,0.2722900000,frankfurter.dev
2008-01,AUD,0.8802200000,frankfurter.dev
2008-01,CAD,0.9900300000,frankfurter.dev
2008-01,CNY,0.1380600000,frankfurter.dev
2008-01,CZK,0.0564800000,frankfurter.dev
2008-01,EUR,1.4702000000,frankfurter.dev
2008-01,GBP,1.9693000000,frankfurter.dev
2008-01,HKD,0.1278700000,frankfurter.dev
2008-01,IDR,0.0001100000,frankfurter.dev
2008-01,JPY,0.0092600000,frankfurter.dev
2008-01,KRW,0.0010600000,frankfurter.dev
2008-01,MYR,0.3058800000,frankfurter.dev
2008-01,THB,0.0315900000,frankfurter.dev
2008-01,TWD,0.0309500000,frankfurter.dev
2008-02,AED,0.2722900000,frankfurter.dev
2008-02,AUD,0.9109800000,frankfurter.dev
2008-02,CAD,1.0000000000,frankfurter.dev
2008-02,CNY,0.1395300000,frankfurter.dev
2008-02,CZK,0.0581300000,frankfurter.dev
2008-02,EUR,1.4739000000,frankfurter.dev
2008-02,GBP,1.9642000000,frankfurter.dev
2008-02,HKD,0.1279400000,frankfurter.dev
2008-02,IDR,0.0001100000,frankfurter.dev
2008-02,JPY,0.0093200000,frankfurter.dev
2008-02,KRW,0.0010600000,frankfurter.dev
2008-02,MYR,0.3102100000,frankfurter.dev
2008-02,THB,0.0314300000,frankfurter.dev
2008-02,TWD,0.0316000000,frankfurter.dev
2008-03,AED,0.2722900000,frankfurter.dev
2008-03,AUD,0.9242800000,frankfurter.dev
2008-03,CAD,1.0008000000,frankfurter.dev
2008-03,CNY,0.1412900000,frankfurter.dev
2008-03,CZK,0.0615700000,frankfurter.dev
2008-03,EUR,1.5503000000,frankfurter.dev
2008-03,GBP,2.0023000000,frankfurter.dev
2008-03,HKD,0.1282100000,frankfurter.dev
2008-03,IDR,0.0001100000,frankfurter.dev
2008-03,JPY,0.0099000000,frankfurter.dev
2008-03,KRW,0.0010200000,frankfurter.dev
2008-03,MYR,0.3140500000,frankfurter.dev
2008-03,THB,0.0318200000,frankfurter.dev
2008-03,TWD,0.0326900000,frankfurter.dev
2008-04,AED,0.2722900000,frankfurter.dev
2008-04,AUD,0.9288200000,frankfurter.dev
2008-04,CAD,0.9866100000,frankfurter.dev
2008-04,CNY,0.1428200000,frankfurter.dev
2008-04,CZK,0.0628300000,frankfurter.dev
2008-04,EUR,1.5752000000,frankfurter.dev
2008-04,GBP,1.9811000000,frankfurter.dev
2008-04,HKD,0.1281200000,frankfurter.dev
2008-04,IDR,0.0001100000,frankfurter.dev
2008-04,JPY,0.0097500000,frankfurter.dev
2008-04,KRW,0.0010100000,frankfurter.dev
2008-04,MYR,0.3161400000,frankfurter.dev
2008-04,THB,0.0315800000,frankfurter.dev
2008-04,TWD,0.0330000000,frankfurter.dev
2008-05,AED,0.2722900000,frankfurter.dev
2008-05,AUD,0.9478400000,frankfurter.dev
2008-05,CAD,1.0004000000,frankfurter.dev
2008-05,CNY,0.1434200000,frankfurter.dev
2008-05,CZK,0.0619900000,frankfurter.dev
2008-05,EUR,1.5553000000,frankfurter.dev
2008-05,GBP,1.9646000000,frankfurter.dev
2008-05,HKD,0.1280400000,frankfurter.dev
2008-05,IDR,0.0001100000,frankfurter.dev
2008-05,JPY,0.0095800000,frankfurter.dev
2008-05,KRW,0.0009700000,frankfurter.dev
2008-05,MYR,0.3110700000,frankfurter.dev
2008-05,THB,0.0311800000,frankfurter.dev
2008-05,TWD,0.0327900000,frankfurter.dev
2008-06,AED,0.2722900000,frankfurter.dev
2008-06,AUD,0.9503000000,frankfurter.dev
2008-06,CAD,0.9847000000,frankfurter.dev
2008-06,CNY,0.1449300000,frankfurter.dev
2008-06,CZK,0.0639800000,frankfurter.dev
2008-06,EUR,1.5548000000,frankfurter.dev
2008-06,GBP,1.9648000000,frankfurter.dev
2008-06,HKD,0.1278200000,frankfurter.dev
2008-06,IDR,0.0001100000,frankfurter.dev
2008-06,JPY,0.0093500000,frankfurter.dev
2008-06,KRW,0.0009700000,frankfurter.dev
2008-06,MYR,0.3070500000,frankfurter.dev
2008-06,THB,0.0301200000,frankfurter.dev
2008-06,TWD,0.0329800000,frankfurter.dev
2008-07,AED,0.2722900000,frankfurter.dev
2008-07,AUD,0.9615400000,frankfurter.dev
2008-07,CAD,0.9872700000,frankfurter.dev
2008-07,CNY,0.1462600000,frankfurter.dev
2008-07,CZK,0.0669800000,frankfurter.dev
2008-07,EUR,1.5765000000,frankfurter.dev
2008-07,GBP,1.9885000000,frankfurter.dev
2008-07,HKD,0.1279600000,frankfurter.dev
2008-07,IDR,0.0001100000,frankfurter.dev
2008-07,JPY,0.0093500000,frankfurter.dev
2008-07,KRW,0.0009800000,frankfurter.dev
2008-07,MYR,0.3077200000,frankfurter.dev
2008-07,THB,0.0298600000,frankfurter.dev
2008-07,TWD,0.0329600000,frankfurter.dev
2008-08,AED,0.2722900000,frankfurter.dev
2008-08,AUD,0.8825400000,frankfurter.dev
2008-08,CAD,0.9502300000,frankfurter.dev
2008-08,CNY,0.1459500000,frankfurter.dev
2008-08,CZK,0.0617000000,frankfurter.dev
2008-08,EUR,1.4978000000,frankfurter.dev
2008-08,GBP,1.8908000000,frankfurter.dev
2008-08,HKD,0.1277600000,frankfurter.dev
2008-08,IDR,0.0001100000,frankfurter.dev
2008-08,JPY,0.0091400000,frankfurter.dev
2008-08,KRW,0.0009600000,frankfurter.dev
2008-08,MYR,0.3001200000,frankfurter.dev
2008-08,THB,0.0295300000,frankfurter.dev
2008-08,TWD,0.0321600000,frankfurter.dev
2008-09,AED,0.2722900000,frankfurter.dev
2008-09,AUD,0.8195500000,frankfurter.dev
2008-09,CAD,0.9452200000,frankfurter.dev
2008-09,CNY,0.1462700000,frankfurter.dev
2008-09,CZK,0.0587400000,frankfurter.dev
2008-09,EUR,1.4372000000,frankfurter.dev
2008-09,GBP,1.7994000000,frankfurter.dev
2008-09,HKD,0.1281500000,frankfurter.dev
2008-09,IDR,0.0001100000,frankfurter.dev
2008-09,JPY,0.0093600000,frankfurter.dev
2008-09,KRW,0.0008800000,frankfurter.dev
2008-09,MYR,0.2907100000,frankfurter.dev
2008-09,THB,0.0291800000,frankfurter.dev
2008-09,TWD,0.0313800000,frankfurter.dev
2008-10,AED,0.2722900000,frankfurter.dev
2008-10,AUD,0.6878600000,frankfurter.dev
2008-10,CAD,0.8508100000,frankfurter.dev
2008-10,CNY,0.1462300000,frankfurter.dev
2008-10,CZK,0.0537800000,frankfurter.dev
2008-10,EUR,1.3306000000,frankfurter.dev
2008-10,GBP,1.6919000000,frankfurter.dev
2008-10,HKD,0.1284000000,frankfurter.dev
2008-10,IDR,0.0001000000,frankfurter.dev
2008-10,JPY,0.0099900000,frankfurter.dev
2008-10,KRW,0.0007600000,frankfurter.dev
2008-10,MYR,0.2837000000,frankfurter.dev
2008-10,THB,0.0290300000,frankfurter.dev
2008-10,TWD,0.0305600000,frankfurter.dev
2008-11,AED,0.2722900000,frankfurter.dev
2008-11,AUD,0.6557500000,frankfurter.dev
2008-11,CAD,0.8206900000,frankfurter.dev
2008-11,CNY,0.1464000000,frankfurter.dev
2008-11,CZK,0.0505900000,frankfurter.dev
2008-11,EUR,1.2726000000,frankfurter.dev
2008-11,GBP,1.5342000000,frankfurter.dev
2008-11,HKD,0.1285300000,frankfurter.dev
2008-11,IDR,0.0000860000,frankfurter.dev
2008-11,JPY,0.0103100000,frankfurter.dev
2008-11,KRW,0.0007200000,frankfurter.dev
2008-11,MYR,0.2789000000,frankfurter.dev
2008-11,THB,0.0285100000,frankfurter.dev
2008-11,TWD,0.0301900000,frankfurter.dev
2008-12,AED,0.2722900000,frankfurter.dev
2008-12,AUD,0.6681400000,frankfurter.dev
2008-12,CAD,0.8100100000,frankfurter.dev
2008-12,CNY,0.1458400000,frankfurter.dev
2008-12,CZK,0.0515200000,frankfurter.dev
2008-12,EUR,1.3460000000,frankfurter.dev
2008-12,GBP,1.4902000000,frankfurter.dev
2008-12,HKD,0.1290300000,frankfurter.dev
2008-12,IDR,0.0000880000,frankfurter.dev
2008-12,JPY,0.0109500000,frankfurter.dev
2008-12,KRW,0.0007300000,frankfurter.dev
2008-12,MYR,0.2815000000,frankfurter.dev
2008-12,THB,0.0285900000,frankfurter.dev
2008-12,TWD,0.0302700000,frankfurter.dev
2009-01,AED,0.2722900000,frankfurter.dev
2009-01,AUD,0.6754000000,frankfurter.dev
2009-01,CAD,0.8160500000,frankfurter.dev
2009-01,CNY,0.1462400000,frankfurter.dev
2009-01,CZK,0.0488400000,frankfurter.dev
2009-01,EUR,1.3265000000,frankfurter.dev
2009-01,GBP,1.4449000000,frankfurter.dev
2009-01,HKD,0.1286200000,frankfurter.dev
2009-01,IDR,0.0000900000,frankfurter.dev
2009-01,JPY,0.0110600000,frankfurter.dev
2009-01,KRW,0.0007400000,frankfurter.dev
2009-01,MYR,0.2800700000,frankfurter.dev
2009-01,THB,0.0286300000,frankfurter.dev
2009-01,TWD,0.0300500000,frankfurter.dev
2009-02,AED,0.2722900000,frankfurter.dev
2009-02,AUD,0.6481200000,frankfurter.dev
2009-02,CAD,0.8034600000,frankfurter.dev
2009-02,CNY,0.1462500000,frankfurter.dev
2009-02,CZK,0.0449300000,frankfurter.dev
2009-02,EUR,1.2804000000,frankfurter.dev
2009-02,GBP,1.4419000000,frankfurter.dev
2009-02,HKD,0.1287300000,frankfurter.dev
2009-02,IDR,0.0000840000,frankfurter.dev
2009-02,JPY,0.0108200000,frankfurter.dev
2009-02,KRW,0.0007000000,frankfurter.dev
2009-02,MYR,0.2752200000,frankfurter.dev
2009-02,THB,0.0283200000,frankfurter.dev
2009-02,TWD,0.0293400000,frankfurter.dev
2009-03,AED,0.2722900000,frankfurter.dev
2009-03,AUD,0.6638200000,frankfurter.dev
2009-03,CAD,0.7916400000,frankfurter.dev
2009-03,CNY,0.1462400000,frankfurter.dev
2009-03,CZK,0.0478800000,frankfurter.dev
2009-03,EUR,1.3036000000,frankfurter.dev
2009-03,GBP,1.4193000000,frankfurter.dev
2009-03,HKD,0.1285300000,frankfurter.dev
2009-03,IDR,0.0000840000,frankfurter.dev
2009-03,JPY,0.0102200000,frankfurter.dev
2009-03,KRW,0.0006900000,frankfurter.dev
2009-03,MYR,0.2720200000,frankfurter.dev
2009-03,THB,0.0279100000,frankfurter.dev
2009-03,TWD,0.0291800000,frankfurter.dev
2009-04,AED,0.2722900000,frankfurter.dev
2009-04,AUD,0.7121200000,frankfurter.dev
2009-04,CAD,0.8148600000,frankfurter.dev
2009-04,CNY,0.1463700000,frankfurter.dev
2009-04,CZK,0.0492200000,frankfurter.dev
2009-04,EUR,1.3195000000,frankfurter.dev
2009-04,GBP,1.4698000000,frankfurter.dev
2009-04,HKD,0.1287400000,frankfurter.dev
2009-04,IDR,0.0000910000,frankfurter.dev
2009-04,JPY,0.0101100000,frankfurter.dev
2009-04,KRW,0.0007500000,frankfurter.dev
2009-04,MYR,0.2771300000,frankfurter.dev
2009-04,THB,0.0282000000,frankfurter.dev
2009-04,TWD,0.0297700000,frankfurter.dev
2009-05,AED,0.2722900000,frankfurter.dev
2009-05,AUD,0.7623400000,frankfurter.dev
2009-05,CAD,0.8670100000,frankfurter.dev
2009-05,CNY,0.1465400000,frankfurter.dev
2009-05,CZK,0.0510200000,frankfurter.dev
2009-05,EUR,1.3631000000,frankfurter.dev
2009-05,GBP,1.5400000000,frankfurter.dev
2009-05,HKD,0.1288100000,frankfurter.dev
2009-05,IDR,0.0000960000,frankfurter.dev
2009-05,JPY,0.0103400000,frankfurter.dev
2009-05,KRW,0.0008000000,frankfurter.dev
2009-05,MYR,0.2839200000,frankfurter.dev
2009-05,THB,0.0288900000,frankfurter.dev
2009-05,TWD,0.0304400000,frankfurter.dev
2009-06,AED,0.2722900000,frankfurter.dev
2009-06,AUD,0.8012700000,frankfurter.dev
2009-06,CAD,0.8898500000,frankfurter.dev
2009-06,CNY,0.1463400000,frankfurter.dev
2009-06,CZK,0.0528900000,frankfurter.dev
2009-06,EUR,1.4012000000,frankfurter.dev
2009-06,GBP,1.6356000000,frankfurter.dev
2009-06,HKD,0.1287700000,frankfurter.dev
2009-06,IDR,0.0000980000,frankfurter.dev
2009-06,JPY,0.0103400000,frankfurter.dev
2009-06,KRW,0.0007900000,frankfurter.dev
2009-06,MYR,0.2842300000,frankfurter.dev
2009-06,THB,0.0292900000,frankfurter.dev
2009-06,TWD,0.0305900000,frankfurter.dev
2009-07,AED,0.2722900000,frankfurter.dev
2009-07,AUD,0.8034800000,frankfurter.dev
2009-07,CAD,0.8899400000,frankfurter.dev
2009-07,CNY,0.1463800000,frankfurter.dev
2009-07,CZK,0.0546400000,frankfurter.dev
2009-07,EUR,1.4078000000,frankfurter.dev
2009-07,GBP,1.6362000000,frankfurter.dev
2009-07,HKD,0.1287800000,frankfurter.dev
2009-07,IDR,0.0000990000,frankfurter.dev
2009-07,JPY,0.0105800000,frankfurter.dev
2009-07,KRW,0.0007900000,frankfurter.dev
2009-07,MYR,0.2820100000,frankfurter.dev
2009-07,THB,0.0293700000,frankfurter.dev
2009-07,TWD,0.0304800000,frankfurter.dev
2009-08,AED,0.2722900000,frankfurter.dev
2009-08,AUD,0.8338100000,frankfurter.dev
2009-08,CAD,0.9194000000,frankfurter.dev
2009-08,CNY,0.1463700000,frankfurter.dev
2009-08,CZK,0.0556100000,frankfurter.dev
2009-08,EUR,1.4253000000,frankfurter.dev
2009-08,GBP,1.6543000000,frankfurter.dev
2009-08,HKD,0.1286900000,frankfurter.dev
2009-08,IDR,0.0001000000,frankfurter.dev
2009-08,JPY,0.0105200000,frankfurter.dev
2009-08,KRW,0.0008100000,frankfurter.dev
2009-08,MYR,0.2843200000,frankfurter.dev
2009-08,THB,0.0293900000,frankfurter.dev
2009-08,TWD,0.0304800000,frankfurter.dev
2009-09,AED,0.2722900000,frankfurter.dev
2009-09,AUD,0.8596000000,frankfurter.dev
2009-09,CAD,0.9240400000,frankfurter.dev
2009-09,CNY,0.1464600000,frankfurter.dev
2009-09,CZK,0.0573900000,frankfurter.dev
2009-09,EUR,1.4548000000,frankfurter.dev
2009-09,GBP,1.6327000000,frankfurter.dev
2009-09,HKD,0.1286700000,frankfurter.dev
2009-09,IDR,0.0001000000,frankfurter.dev
2009-09,JPY,0.0109300000,frankfurter.dev
2009-09,KRW,0.0008200000,frankfurter.dev
2009-09,MYR,0.2862700000,frankfurter.dev
2009-09,THB,0.0295500000,frankfurter.dev
2009-09,TWD,0.0307500000,frankfurter.dev
2009-10,AED,0.2722900000,frankfurter.dev
2009-10,AUD,0.9053900000,frankfurter.dev
2009-10,CAD,0.9488000000,frankfurter.dev
2009-10,CNY,0.1464900000,frankfurter.dev
2009-10,CZK,0.0573400000,frankfurter.dev
2009-10,EUR,1.4809000000,frankfurter.dev
2009-10,GBP,1.6178000000,frankfurter.dev
2009-10,HKD,0.1288000000,frankfurter.dev
2009-10,IDR,0.0001100000,frankfurter.dev
2009-10,JPY,0.0110600000,frankfurter.dev
2009-10,KRW,0.0008500000,frankfurter.dev
2009-10,MYR,0.2937200000,frankfurter.dev
2009-10,THB,0.0299300000,frankfurter.dev
2009-10,TWD,0.0310100000,frankfurter.dev
2009-11,AED,0.2722900000,frankfurter.dev
2009-11,AUD,0.9186000000,frankfurter.dev
2009-11,CAD,0.9436600000,frankfurter.dev
2009-11,CNY,0.1464900000,frankfurter.dev
2009-11,CZK,0.0578900000,frankfurter.dev
2009-11,EUR,1.4910000000,frankfurter.dev
2009-11,GBP,1.6599000000,frankfurter.dev
2009-11,HKD,0.1289900000,frankfurter.dev
2009-11,IDR,0.0001100000,frankfurter.dev
2009-11,JPY,0.0112000000,frankfurter.dev
2009-11,KRW,0.0008600000,frankfurter.dev
2009-11,MYR,0.2950100000,frankfurter.dev
2009-11,THB,0.0301100000,frankfurter.dev
2009-11,TWD,0.0309800000,frankfurter.dev
2009-12,AED,0.2722900000,frankfurter.dev
2009-12,AUD,0.9019700000,frankfurter.dev
2009-12,CAD,0.9481200000,frankfurter.dev
2009-12,CNY,0.1464700000,frankfurter.dev
2009-12,CZK,0.0559800000,frankfurter.dev
2009-12,EUR,1.4617000000,frankfurter.dev
2009-12,GBP,1.6249000000,frankfurter.dev
2009-12,HKD,0.1287100000,frankfurter.dev
2009-12,IDR,0.0001100000,frankfurter.dev
2009-12,JPY,0.0111400000,frankfurter.dev
2009-12,KRW,0.0008600000,frankfurter.dev
2009-12,MYR,0.2931200000,frankfurter.dev
2009-12,THB,0.0300900000,frankfurter.dev
2009-12,TWD,0.0310700000,frankfurter.dev
2010-01,AED,0.2722900000,frankfurter.dev
2010-01,AUD,0.9121300000,frankfurter.dev
2010-01,CAD,0.9591300000,frankfurter.dev
2010-01,CNY,0.1464900000,frankfurter.dev
2010-01,CZK,0.0546800000,frankfurter.dev
2010-01,EUR,1.4279000000,frankfurter.dev
2010-01,GBP,1.6175000000,frankfurter.dev
2010-01,HKD,0.1285600000,frankfurter.dev
2010-01,IDR,0.0001100000,frankfurter.dev
2010-01,JPY,0.0109500000,frankfurter.dev
2010-01,KRW,0.0008800000,frankfurter.dev
2010-01,MYR,0.2960400000,frankfurter.dev
2010-01,THB,0.0302700000,frankfurter.dev
2010-01,TWD,0.0314000000,frankfurter.dev
2010-02,AED,0.2722900000,frankfurter.dev
2010-02,AUD,0.8850900000,frankfurter.dev
2010-02,CAD,0.9461900000,frankfurter.dev
2010-02,CNY,0.1464500000,frankfurter.dev
2010-02,CZK,0.0527400000,frankfurter.dev
2010-02,EUR,1.3698000000,frankfurter.dev
2010-02,GBP,1.5647000000,frankfurter.dev
2010-02,HKD,0.1285200000,frankfurter.dev
2010-02,IDR,0.0001100000,frankfurter.dev
2010-02,JPY,0.0110700000,frankfurter.dev
2010-02,KRW,0.0008600000,frankfurter.dev
2010-02,MYR,0.2927500000,frankfurter.dev
2010-02,THB,0.0301800000,frankfurter.dev
2010-02,TWD,0.0312500000,frankfurter.dev
2010-03,AED,0.2722900000,frankfurter.dev
2010-03,AUD,0.9104400000,frankfurter.dev
2010-03,CAD,0.9762600000,frankfurter.dev
2010-03,CNY,0.1465100000,frankfurter.dev
2010-03,CZK,0.0531300000,frankfurter.dev
2010-03,EUR,1.3579000000,frankfurter.dev
2010-03,GBP,1.5063000000,frankfurter.dev
2010-03,HKD,0.1286300000,frankfurter.dev
2010-03,IDR,0.0001100000,frankfurter.dev
2010-03,JPY,0.0110300000,frankfurter.dev
2010-03,KRW,0.0008800000,frankfurter.dev
2010-03,MYR,0.3007700000,frankfurter.dev
2010-03,THB,0.0307500000,frankfurter.dev
2010-03,TWD,0.0314700000,frankfurter.dev
2010-04,AED,0.2722900000,frankfurter.dev
2010-04,AUD,0.9250700000,frankfurter.dev
